nTaskNoneLoopNoneCompensateNoneCallNone;nTaskNoneLoopNoneCompensateNoneCall;nTaskNoneLoopNoneCompensateCallNone;nTaskNoneLoopNoneCompensateCall;nTaskNoneLoopStandardCompensateNoneCallNone;nTaskNoneLoopStandardCompensateNoneCall;nTaskNoneLoopStandardCompensateCallNone;nTaskNoneLoopStandardCompensateCall;nTaskNoneLoopMIParallelCompensateNoneCallNone;nTaskNoneLoopMIParallelCompensateNoneCall;nTaskNoneLoopMIParallelCompensateCallNone;nTaskNoneLoopMIParallelCompensateCall;nTaskNoneLoopMISequentialCompensateNoneCallNone;nTaskNoneLoopMISequentialCompensateNoneCall;nTaskNoneLoopMISequentialCompensateCallNone;nTaskNoneLoopMISequentialCompensateCall;nTaskSendLoopNoneCompensateNone;nTaskSendLoopNoneCompensate;nTaskSendLoopStandardCompensateNone;nTaskSendLoopStandardCompensate;nTaskSendLoopMIParallelCompensateNone;nTaskSendLoopMIParallelCompensate;nTaskSendLoopMISequentialCompensateNone;nTaskSendLoopMISequentialCompensate;nTaskReceiveLoopNoneCompensateNone;nTaskReceiveLoopNoneCompensate;nTaskReceiveLoopStandardCompensateNone;nTaskReceiveLoopStandardCompensate;nTaskReceiveLoopMIParallelCompensateNone;nTaskReceiveLoopMIParallelCompensate;nTaskReceiveLoopMISequentialCompensateNone;nTaskReceiveLoopMISequentialCompensate;nTaskUserLoopNoneCompensateNone;nTaskUserLoopNoneCompensate;nTaskUserLoopStandardCompensateNone;nTaskUserLoopStandardCompensate;nTaskUserLoopMIParallelCompensateNone;nTaskUserLoopMIParallelCompensate;nTaskUserLoopMISequentialCompensateNone;nTaskUserLoopMISequentialCompensate;nTaskManualLoopNoneCompensateNone;nTaskManualLoopNoneCompensate;nTaskManualLoopStandardCompensateNone;nTaskManualLoopStandardCompensate;nTaskManualLoopMIParallelCompensateNone;nTaskManualLoopMIParallelCompensate;nTaskManualLoopMISequentialCompensateNone;nTaskManualLoopMISequentialCompensate;nTaskBusinessRuleLoopNoneCompensateNone;nTaskBusinessRuleLoopNoneCompensate;nTaskBusinessRuleLoopStandardCompensateNone;nTaskBusinessRuleLoopStandardCompensate;nTaskBusinessRuleLoopMIParallelCompensateNone;nTaskBusinessRuleLoopMIParallelCompensate;nTaskBusinessRuleLoopMISequentialCompensateNone;nTaskBusinessRuleLoopMISequentialCompensate;nTaskServiceLoopNoneCompensateNone;nTaskServiceLoopNoneCompensate;nTaskServiceLoopStandardCompensateNone;nTaskServiceLoopStandardCompensate;nTaskServiceLoopMIParallelCompensateNone;nTaskServiceLoopMIParallelCompensate;nTaskServiceLoopMISequentialCompensateNone;nTaskServiceLoopMISequentialCompensate;nTaskScriptLoopNoneCompensateNone;nTaskScriptLoopNoneCompensate;nTaskScriptLoopStandardCompensateNone;nTaskScriptLoopStandardCompensate;nTaskScriptLoopMIParallelCompensateNone;nTaskScriptLoopMIParallelCompensate;nTaskScriptLoopMISequentialCompensateNone;nTaskScriptLoopMISequentialCompensate;nSubProcessExtendedEventNoneAdHocNoneTransactionNoneLoopNoneCompensateNone;nSubProcessExtendedEventNoneAdHocNoneTransactionNoneLoopNoneCompensate;nSubProcessExtendedEventNoneAdHocNoneTransactionNoneLoopStandardCompensateNone;nSubProcessExtendedEventNoneAdHocNoneTransactionNoneLoopStandardCompensate;nSubProcessExtendedEventNoneAdHocNoneTransactionNoneLoopMIParallelCompensateNone;nSubProcessExtendedEventNoneAdHocNoneTransactionNoneLoopMIParallelCompensate;nSubProcessExtendedEventNoneAdHocNoneTransactionNoneLoopMISequentialCompensateNone;nSubProcessExtendedEventNoneAdHocNoneTransactionNoneLoopMISequentialCompensate;nSubProcessExtendedEventNoneAdHocLoopNoneCompensateNone;nSubProcessExtendedEventNoneAdHocLoopNoneCompensate;nSubProcessExtendedEventNoneAdHocLoopStandardCompensateNone;nSubProcessExtendedEventNoneAdHocLoopStandardCompensate;nSubProcessExtendedEventNoneAdHocLoopMIParallelCompensateNone;nSubProcessExtendedEventNoneAdHocLoopMIParallelCompensate;nSubProcessExtendedEventNoneAdHocLoopMISequentialCompensateNone;nSubProcessExtendedEventNoneAdHocLoopMISequentialCompensate;nSubProcessExtendedEventNoneTransactionLoopNoneCompensateNone;nSubProcessExtendedEventNoneTransactionLoopNoneCompensate;nSubProcessExtendedEventNoneTransactionLoopStandardCompensateNone;nSubProcessExtendedEventNoneTransactionLoopStandardCompensate;nSubProcessExtendedEventNoneTransactionLoopMIParallelCompensateNone;nSubProcessExtendedEventNoneTransactionLoopMIParallelCompensate;nSubProcessExtendedEventNoneTransactionLoopMISequentialCompensateNone;nSubProcessExtendedEventNoneTransactionLoopMISequentialCompensate;nSubProcessExtendedEventLoopNoneCompensateNone;nSubProcessExtendedEventLoopNoneCompensate;nSubProcessExtendedEventLoopStandardCompensateNone;nSubProcessExtendedEventLoopStandardCompensate;nSubProcessExtendedEventLoopMIParallelCompensateNone;nSubProcessExtendedEventLoopMIParallelCompensate;nSubProcessExtendedEventLoopMISequentialCompensateNone;nSubProcessExtendedEventLoopMISequentialCompensate;nSubProcessExtendedEventAdHocLoopNoneCompensateNone;nSubProcessExtendedEventAdHocLoopNoneCompensate;nSubProcessExtendedEventAdHocLoopStandardCompensateNone;nSubProcessExtendedEventAdHocLoopStandardCompensate;nSubProcessExtendedEventAdHocLoopMIParallelCompensateNone;nSubProcessExtendedEventAdHocLoopMIParallelCompensate;nSubProcessExtendedEventAdHocLoopMISequentialCompensateNone;nSubProcessExtendedEventAdHocLoopMISequentialCompensate;nSubProcessCollapsedEventNoneAdHocNoneTransactionNoneLoopNoneCompensateNone;nSubProcessCollapsedEventNoneAdHocNoneTransactionNoneLoopNoneCompensate;nSubProcessCollapsedEventNoneAdHocNoneTransactionNoneLoopStandardCompensateNone;nSubProcessCollapsedEventNoneAdHocNoneTransactionNoneLoopStandardCompensate;nSubProcessCollapsedEventNoneAdHocNoneTransactionNoneLoopMIParallelCompensateNone;nSubProcessCollapsedEventNoneAdHocNoneTransactionNoneLoopMIParallelCompensate;nSubProcessCollapsedEventNoneAdHocNoneTransactionNoneLoopMISequentialCompensateNone;nSubProcessCollapsedEventNoneAdHocNoneTransactionNoneLoopMISequentialCompensate;nSubProcessCollapsedEventNoneAdHocLoopNoneCompensateNone;nSubProcessCollapsedEventNoneAdHocLoopNoneCompensate;nSubProcessCollapsedEventNoneAdHocLoopStandardCompensateNone;nSubProcessCollapsedEventNoneAdHocLoopStandardCompensate;nSubProcessCollapsedEventNoneAdHocLoopMIParallelCompensateNone;nSubProcessCollapsedEventNoneAdHocLoopMIParallelCompensate;nSubProcessCollapsedEventNoneAdHocLoopMISequentialCompensateNone;nSubProcessCollapsedEventNoneAdHocLoopMISequentialCompensate;nSubProcessCollapsedEventNoneTransactionLoopNoneCompensateNone;nSubProcessCollapsedEventNoneTransactionLoopNoneCompensate;nSubProcessCollapsedEventNoneTransactionLoopStandardCompensateNone;nSubProcessCollapsedEventNoneTransactionLoopStandardCompensate;nSubProcessCollapsedEventNoneTransactionLoopMIParallelCompensateNone;nSubProcessCollapsedEventNoneTransactionLoopMIParallelCompensate;nSubProcessCollapsedEventNoneTransactionLoopMISequentialCompensateNone;nSubProcessCollapsedEventNoneTransactionLoopMISequentialCompensate;nSubProcessCollapsedEventLoopNoneCompensateNone;nSubProcessCollapsedEventLoopNoneCompensate;nSubProcessCollapsedEventLoopStandardCompensateNone;nSubProcessCollapsedEventLoopStandardCompensate;nSubProcessCollapsedEventLoopMIParallelCompensateNone;nSubProcessCollapsedEventLoopMIParallelCompensate;nSubProcessCollapsedEventLoopMISequentialCompensateNone;nSubProcessCollapsedEventLoopMISequentialCompensate;nSubProcessCollapsedEventAdHocLoopNoneCompensateNone;nSubProcessCollapsedEventAdHocLoopNoneCompensate;nSubProcessCollapsedEventAdHocLoopStandardCompensateNone;nSubProcessCollapsedEventAdHocLoopStandardCompensate;nSubProcessCollapsedEventAdHocLoopMIParallelCompensateNone;nSubProcessCollapsedEventAdHocLoopMIParallelCompensate;nSubProcessCollapsedEventAdHocLoopMISequentialCompensateNone;nSubProcessCollapsedEventAdHocLoopMISequentialCompensate;nDataObject;nDataObjectCollection;nDataStore;nDataInput;nDataOutput;nExclusiveGatewayNoMarker;nExclusiveGatewayMarker;nParallelGateway;nInclusiveGateway;nEventBasedGateway;nEventBasedGatewayExclusiveInstantiation;nEventBasedGatewayParallelInstantiation;nComplexGateway;nStartMultipleParallelEventDefinition;nStartMultipleEventDefinition;nStartNoneEventDefinition;nStartSignalEventDefinition;nStartConditionalEventDefinition;nStartTimerEventDefinition;nStartMessageEventDefinition;nStartMessageEventSubProcessInterruptingDefinition;nStartTimerEventSubProcessInterruptingDefinition;nStartEscalationEventSubProcessInterruptingDefinition;nStartConditionalEventSubProcessInterruptingDefinition;nStartErrorEventSubProcessInterruptingDefinition;nStartCompensateEventSubProcessInterruptingDefinition;nStartSignalEventSubProcessInterruptingDefinition;nStartMultipleEventSubProcessInterruptingDefinition;nStartMultipleParallelEventSubProcessInterruptingDefinition;nStartMessageEventSubProcessNonInterruptingDefinition;nStartTimerEventSubProcessNonInterruptingDefinition;nStartEscalationEventSubProcessNonInterruptingDefinition;nStartConditionalEventSubProcessNonInterruptingDefinition;nStartSignalEventSubProcessNonInterruptingDefinition;nStartMultipleParallelEventSubProcessNonInterruptingDefinition;nStartMultipleEventSubProcessNonInterruptingDefinition;nEndNoneEventDefinition;nEndMultipleEventDefinition;nEndEscalationEventDefinition;nEndErrorEventDefinition;nEndSignalEventDefinition;nEndCompensateEventDefinition;nEndCancelEventDefinition;nEndMessageEventDefinition;nEndTerminateEventDefinition;nIntermediateCatchMultipleEventDefinition;nIntermediateCatchMultipleParallelEventDefinition;nIntermediateCatchMessageEventDefinition;nIntermediateCatchTimerEventDefinition;nIntermediateCatchConditionalEventDefinition;nIntermediateCatchLinkEventDefinition;nIntermediateCatchSignalEventDefinition;nIntermediateThrowNoneEventDefinition;nIntermediateThrowMessageEventDefinition;nIntermediateThrowEscalationEventDefinition;nIntermediateThrowLinkEventDefinition;nIntermediateThrowSignalEventDefinition;nIntermediateThrowCompensateEventDefinition;nIntermediateThrowMultipleEventDefinition;nIntermediateBoundaryMessageEvent;nIntermediateBoundaryTimerEvent;nIntermediateBoundaryCancelEvent;nIntermediateBoundaryConditionalEvent;nIntermediateBoundaryEscalationEvent;nIntermediateBoundaryErrorEvent;nIntermediateBoundarySignalEvent;nIntermediateBoundaryCompensateEvent;nIntermediateBoundaryMultipleEvent;nIntermediateBoundaryMultipleParallelEvent;nIntermediateBoundaryTimerEventNonInterrupting;nIntermediateBoundaryEscalationEventNonInterrupting;nIntermediateBoundaryConditionalEventNonInterrupting;nIntermediateBoundaryMessageEventNonInterrupting;nIntermediateBoundarySignalEventNonInterrupting;nIntermediateBoundaryMultipleEventNonInterrupting;nIntermediateBoundaryMultipleParallelEventNonInterrupting;nMessageFlow;nSequenceFlow;nDefaultFlow;nConditionalFlow;nLane;nPoolCollapsedMultiplicityNone;nPoolCollapsedMultiplicity;nPoolExpandedMultiplicityNone;nPoolExpandedMultiplicity;nChoreographyTask;nChoreographyMessage;nChoreographyTaskSequentialMultipleInstance;nChoreographyTaskParallelMultipleInstance;nChoreographyTaskLoop;nChoreographySubprocessCollapsed;nChoreographySubprocessCollapsedParallelMultipleInstance;nChoreographySubprocessCollapsedSequentialMultipleInstance;nChoreographySubprocessCollapsedLoop;nChoreographySubprocessCollapsedCall;nChoreographySubprocessCollapsedCallSequentialMultipleInstance;nChoreographySubprocessCollapsedCallParallelMultipleInstance;nChoreographySubprocessCollapsedCallLoop;nChoreographySubprocessExpanded;nChoreographySubprocessExpandedSequentialMultipleInstance;nChoreographySubprocessExpandedParallelMultipleInstance;nChoreographySubprocessExpandedLoop;nChoreographyParticipant;nChoreographyParticipantMultiple;nConversationNone;nConversationSubProcess;nConversationCall;nConversationLink;nAssociationUndirected;nAssociationUnidirectional;nAssociationBidirectional;nAssociationDataOutput;nAssociationDataInput;nGroup;nTextAnnotation
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;1;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4;0;0;0;0;0;0;0
